Original,Encoded
0.001104116439819336,0.001104116439819336
7.610321044921875E-4,7.611513137817383E-4
4.5299530029296875E-4,4.5311450958251953E-4
1.5032291412353516E-4,1.5020370483398438E-4
-0.007928013801574707,-0.007928133010864258
-0.008247852325439453,-0.008247733116149902
-0.00852954387664795,-0.00852954387664795
-0.008803248405456543,-0.008803248405456543
-0.009068489074707031,-0.00906836986541748
-0.009294748306274414,-0.009294748306274414
-0.009543061256408691,-0.009543061256408691
-0.009783148765563965,-0.009783267974853516
-0.010045886039733887,-0.010045886039733887
-0.010240316390991211,-0.010240316390991211
-0.010458588600158691,-0.010458588600158691
-0.010671138763427734,-0.010671138763427734
-0.010909676551818848,-0.010909795761108398
-0.011114001274108887,-0.011114001274108887
-0.01128542423248291,-0.011285543441772461
-0.011516928672790527,-0.011516928672790527
-0.011687755584716797,-0.011687636375427246
-0.00407862663269043,-0.004078507423400879
-0.004316210746765137,-0.0043163299560546875
-0.004528641700744629,-0.004528641700744629
-0.004717588424682617,-0.004717588424682617
-0.00497591495513916,-0.00497591495513916
-0.005182981491088867,-0.005182862281799316
-0.0054318904876708984,-0.0054318904876708984
-0.005693316459655762,-0.0056934356689453125
-0.005968689918518066,-0.005968689918518066
-0.006289958953857422,-0.006289839744567871
-0.006596922874450684,-0.006596922874450684
-0.006890535354614258,-0.006890535354614258
-0.007232546806335449,-0.007232666015625
-0.007592916488647461,-0.00759279727935791
-0.015815019607543945,-0.015814900398254395
-0.016213297843933105,-0.016213417053222656
-0.016600489616394043,-0.016600489616394043
-0.017068147659301758,-0.017068028450012207
-0.01752448081970215,-0.01752448081970215
-0.017969250679016113,-0.017969369888305664
-0.01849377155303955,-0.0184938907623291
-0.018975496292114258,-0.018975377082824707
-0.019536495208740234,-0.019536375999450684
-0.012272238731384277,-0.012272357940673828
-0.012807130813598633,-0.012807130813598633
-0.013389348983764648,-0.013389229774475098
-0.01401817798614502,-0.01401829719543457
-0.014632225036621094,-0.014632105827331543
-0.015261292457580566,-0.015261411666870117
-0.023717880249023438,-0.023717761039733887
-0.024346351623535156,-0.024346232414245605
-0.025020718574523926,-0.025020718574523926
-0.0257415771484375,-0.0257415771484375
-0.026417255401611328,-0.026417255401611328
-0.027170300483703613,-0.027170419692993164
-0.02006685733795166,-0.02006685733795166
-0.020854592323303223,-0.020854592323303223
-0.02160012722015381,-0.02160012722015381
-0.022395968437194824,-0.022396087646484375
-0.02321302890777588,-0.02321302890777588
-0.03189587593078613,-0.03189587593078613
-0.032759904861450195,-0.032759785652160645
-0.033618927001953125,-0.033618807792663574
-0.03453540802001953,-0.03453540802001953
-0.02766740322113037,-0.027667522430419922
-0.028641104698181152,-0.028641104698181152
-0.02967536449432373,-0.02967536449432373
-0.03070962429046631,-0.03070974349975586
-0.03958725929260254,-0.03958714008331299
-0.040682435035705566,-0.040682435035705566
-0.041776061058044434,-0.041776180267333984
-0.04292654991149902,-0.04292654991149902
-0.036318063735961914,-0.03631794452667236
-0.03751015663146973,-0.03751015663146973
-0.03868401050567627,-0.03868412971496582
-0.04773592948913574,-0.04773581027984619
-0.04890871047973633,-0.04890871047973633
-0.05012476444244385,-0.05012476444244385
-0.04346513748168945,-0.04346513748168945
-0.04456782341003418,-0.04456770420074463
-0.04559969902038574,-0.04559969902038574
-0.046506524085998535,-0.046506643295288086
-0.055135130882263184,-0.055135130882263184
-0.05583059787750244,-0.05583071708679199
-0.056311845779418945,-0.056311726570129395
-0.05654430389404297,-0.05654430389404297
-0.05658316612243652,-0.05658316612243652
-0.05627012252807617,-0.05627000331878662
-0.055661916732788086,-0.055661797523498535
-0.054726243019104004,-0.054726362228393555
-0.04553186893463135,-0.0455319881439209
-0.04380595684051514,-0.04380607604980469
-0.049446702003479004,-0.049446702003479004
-0.039017438888549805,-0.039017438888549805
-0.03603029251098633,-0.03603029251098633
-0.040511369705200195,-0.040511250495910645
-0.029001355171203613,-0.029001355171203613
-0.032800912857055664,-0.032800912857055664
-0.020781278610229492,-0.02078115940093994
-0.024229049682617188,-0.024228930473327637
-0.011995315551757812,-0.011995196342468262
-0.0074967145919799805,-0.0074967145919799805
-0.01089179515838623,-0.010891914367675781
0.0012264251708984375,0.0012265443801879883
-0.002474665641784668,-0.002474665641784668
0.009272933006286621,0.009272933006286621
0.005154848098754883,0.005154967308044434
0.01642608642578125,0.0164262056350708
0.011758685111999512,0.011758565902709961
0.014580488204956055,0.014580488204956055
0.024948596954345703,0.024948716163635254
0.02720940113067627,0.02720928192138672
0.021399855613708496,0.021399736404418945
0.0230635404586792,0.02306342124938965
0.03230452537536621,0.03230452537536621
0.033512234687805176,0.033512234687805176
0.0344233512878418,0.0344233512878418
0.02733325958251953,0.02733325958251953
0.027852892875671387,0.027852892875671387
0.028186440467834473,0.028186321258544922
0.028349757194519043,0.028349757194519043
0.0283890962600708,0.0283890962600708
0.028228163719177246,0.028228044509887695
0.027973175048828125,0.027973175048828125
0.027607202529907227,0.027607321739196777
0.03498566150665283,0.03498554229736328
0.034433722496032715,0.034433603286743164
0.03377485275268555,0.03377485275268555
0.033080220222473145,0.033080101013183594
0.03235948085784912,0.03235948085784912
0.031560420989990234,0.031560540199279785
0.022878646850585938,0.02287876605987549
0.022037982940673828,0.02203810214996338
0.0211104154586792,0.02111029624938965
0.02019357681274414,0.02019369602203369
0.02710568904876709,0.02710568904876709
0.02616596221923828,0.026166081428527832
0.025221824645996094,0.025221824645996094
0.024247050285339355,0.024246931076049805
0.015494346618652344,0.015494346618652344
0.014592289924621582,0.014592170715332031
0.013639330863952637,0.013639330863952637
0.012759923934936523,0.012760043144226074
0.011834502220153809,0.011834383010864258
0.018799901008605957,0.018799901008605957
0.01791095733642578,0.017911076545715332
0.01710355281829834,0.01710355281829834
0.01625645160675049,0.01625645160675049
0.0076487064361572266,0.007648825645446777
0.006905913352966309,0.006905913352966309
0.006124258041381836,0.006124377250671387
0.005395650863647461,0.005395770072937012
0.004688739776611328,0.004688858985900879
0.004033327102661133,0.004033446311950684
0.01118016242980957,0.01118016242980957
0.010533571243286133,0.010533571243286133
0.009874224662780762,0.009874105453491211
0.009292125701904297,0.009292125701904297
0.008663654327392578,0.008663654327392578
0.008078694343566895,0.008078694343566895
-3.0732154846191406E-4,-3.072023391723633E-4
-8.406639099121094E-4,-8.405447006225586E-4
-0.0013970136642456055,-0.0013970136642456055
-0.0019479990005493164,-0.0019479990005493164
-0.0024955272674560547,-0.002495408058166504
-0.0030410289764404297,-0.0030410289764404297
-0.0035861730575561523,-0.003586292266845703
0.0036492347717285156,0.0036492347717285156
0.0030994415283203125,0.0030994415283203125
0.0025751590728759766,0.0025752782821655273
0.00201416015625,0.0020142793655395508
0.0014460086822509766,0.0014461278915405273
8.696317672729492E-4,8.696317672729492E-4
2.840757369995117E-4,2.8395652770996094E-4
-0.008154511451721191,-0.008154511451721191
-0.008760690689086914,-0.008760571479797363
-0.009378314018249512,-0.009378314018249512
-0.009976863861083984,-0.009976863861083984
-0.010617733001708984,-0.010617733001708984
-0.01130068302154541,-0.01130068302154541
-0.004152536392211914,-0.004152417182922363
-0.0048285722732543945,-0.0048285722732543945
-0.005485415458679199,-0.005485415458679199
-0.006183624267578125,-0.006183624267578125
-0.006892204284667969,-0.006892085075378418
-0.007641792297363281,-0.0076416730880737305
-0.01618361473083496,-0.01618349552154541
-0.016892671585083008,-0.016892671585083008
-0.01767277717590332,-0.01767265796661377
-0.018401384353637695,-0.018401384353637695
-0.01920032501220703,-0.01920032501220703
-0.012134790420532227,-0.012134671211242676
-0.012952327728271484,-0.012952327728271484
-0.01371920108795166,-0.01371920108795166
-0.014557719230651855,-0.014557719230651855
-0.015346288681030273,-0.015346169471740723
-0.02402031421661377,-0.02402043342590332
-0.024833083152770996,-0.024833083152770996
-0.02568972110748291,-0.02568984031677246
-0.026590943336486816,-0.026590943336486816
-0.019664406776428223,-0.019664525985717773
-0.020536303520202637,-0.020536303520202637
-0.021486401557922363,-0.021486401557922363
-0.02239358425140381,-0.02239370346069336
-0.02338087558746338,-0.02338099479675293
-0.03216958045959473,-0.032169461250305176
-0.03313422203063965,-0.03313422203063965
-0.03414773941040039,-0.03414762020111084
-0.027365922927856445,-0.027365922927856445
-0.028443098068237305,-0.028443098068237305
-0.029472827911376953,-0.029472708702087402
-0.030543208122253418,-0.030543208122253418
-0.039461374282836914,-0.039461374282836914
-0.0405348539352417,-0.0405348539352417
-0.04159808158874512,-0.041597962379455566
-0.0426405668258667,-0.0426405668258667
-0.035837411880493164,-0.035837411880493164
-0.03676807880401611,-0.03676807880401611
-0.037694692611694336,-0.037694692611694336
-0.03847455978393555,-0.038474440574645996
-0.046988606452941895,-0.046988606452941895
-0.04758572578430176,-0.04758572578430176
-0.0479886531829834,-0.0479886531829834
-0.04819667339324951,-0.04819679260253906
-0.04814577102661133,-0.04814565181732178
-0.047893524169921875,-0.047893404960632324
-0.04731416702270508,-0.04731416702270508
-0.03856325149536133,-0.03856325149536133
-0.03732883930206299,-0.03732883930206299
-0.03568398952484131,-0.03568410873413086
-0.04145550727844238,-0.04145550727844238
-0.03119981288909912,-0.031199932098388672
-0.028359055519104004,-0.028359174728393555
-0.03292059898376465,-0.0329204797744751
-0.021538615226745605,-0.021538734436035156
-0.02547621726989746,-0.02547609806060791
-0.013538122177124023,-0.013538002967834473
-0.01706838607788086,-0.01706826686859131
-0.00482487678527832,-0.0048247575759887695
-0.008159041404724121,-0.008159041404724121
-0.0037026405334472656,-0.003702521324157715
0.008479595184326172,0.008479595184326172
0.0049228668212890625,0.004922986030578613
0.01676654815673828,0.016766667366027832
0.01271975040435791,0.01271975040435791
0.024092674255371094,0.024092793464660645
0.02730381488800049,0.02730381488800049
0.022461652755737305,0.022461652755737305
0.0329059362411499,0.0329059362411499
0.027417302131652832,0.02741718292236328
0.029407858848571777,0.029407858848571777
0.03116607666015625,0.03116607666015625
0.04039478302001953,0.04039490222930908
0.04160571098327637,0.04160583019256592
0.042505860328674316,0.042505741119384766
0.03539168834686279,0.03539156913757324
0.035875678062438965,0.035875678062438965
0.03616321086883545,0.0361630916595459
0.03627204895019531,0.03627216815948486
0.036219120025634766,0.036219120025634766
0.03605151176452637,0.03605163097381592
0.03569304943084717,0.03569293022155762
0.035280823707580566,0.035280823707580566
0.04254937171936035,0.04254937171936035
0.041886329650878906,0.041886329650878906
0.04120767116546631,0.04120755195617676
0.04040181636810303,0.04040181636810303
0.03957056999206543,0.03957056999206543
0.030880093574523926,0.030879974365234375
0.02996385097503662,0.02996385097503662
0.029016971588134766,0.029016971588134766
0.028077244758605957,0.028077125549316406
0.03487193584442139,0.034871816635131836
0.03387343883514404,0.03387343883514404
0.03289937973022461,0.03289949893951416
0.03189373016357422,0.03189373016357422
0.0230787992477417,0.02307868003845215
0.022053122520446777,0.022053003311157227
0.021099209785461426,0.021099209785461426
0.020098447799682617,0.020098447799682617
0.026988506317138672,0.026988625526428223
0.026024580001831055,0.026024699211120605
0.02511286735534668,0.02511286735534668
0.024224400520324707,0.024224281311035156
0.01557910442352295,0.015578985214233398
0.014742374420166016,0.014742493629455566
0.013902902603149414,0.013903021812438965
0.01312243938446045,0.013122320175170898
0.012401461601257324,0.012401342391967773
0.01946115493774414,0.01946127414703369
0.018767833709716797,0.018767833709716797
0.01813375949859619,0.01813375949859619
0.01749742031097412,0.01749742031097412
0.01688838005065918,0.01688838005065918
0.01630568504333496,0.01630568504333496
0.01574862003326416,0.01574850082397461
0.0073729753494262695,0.0073729753494262695
0.0068634748458862305,0.00686335563659668
0.006375551223754883,0.006375670433044434
0.005907416343688965,0.005907416343688965
0.005457401275634766,0.005457401275634766
0.005023837089538574,0.005023837089538574
0.004604935646057129,0.004604935646057129
0.004198908805847168,0.004198789596557617
0.01161658763885498,0.01161646842956543
0.011261820793151855,0.011261701583862305
0.010854005813598633,0.010854005813598633
0.010483264923095703,0.010483264923095703
0.010117530822753906,0.010117650032043457
0.009755492210388184,0.009755373001098633
0.009395956993103027,0.009395956993103027
0.009068608283996582,0.009068608283996582
0.008711576461791992,0.008711695671081543
0.008324265480041504,0.008324265480041504
0.007997751235961914,0.007997751235961914
-1.7213821411132812E-4,-1.7201900482177734E-4
-5.60760498046875E-4,-5.606412887573242E-4
-9.198188781738281E-4,-9.198188781738281E-4
-0.0012488365173339844,-0.0012487173080444336
-0.0016086101531982422,-0.0016084909439086914
-0.0019985437393188477,-0.0019986629486083984
-0.002357006072998047,-0.002357006072998047
-0.0026831626892089844,-0.0026830434799194336
-0.0030374526977539062,-0.0030373334884643555
-0.0034189224243164062,-0.0034189224243164062
-0.0037658214569091797,-0.0037658214569091797
0.0037353038787841797,0.0037353038787841797
0.003399372100830078,0.003399491310119629
0.003039717674255371,0.0030395984649658203
0.002748727798461914,0.002748727798461914
0.0024051666259765625,0.0024051666259765625
0.002101302146911621,0.0021011829376220703
0.0018374919891357422,0.001837611198425293
0.001522660255432129,0.001522660255432129
0.0012485980987548828,0.0012485980987548828
0.001015305519104004,0.001015305519104004
7.314682006835938E-4,7.314682006835938E-4
5.189180374145508E-4,5.18798828125E-4
2.859830856323242E-4,2.859830856323242E-4
6.282329559326172E-5,6.270408630371094E-5
-0.007963895797729492,-0.007963776588439941
-0.008169889450073242,-0.008169770240783691
-0.008399248123168945,-0.008399128913879395
-0.008561491966247559,-0.008561491966247559
-0.008749246597290039,-0.008749246597290039
-0.008933305740356445,-0.008933305740356445
-0.009114980697631836,-0.009114861488342285
-0.00929558277130127,-0.00929558277130127
-0.009476542472839355,-0.009476661682128906
-0.009659409523010254,-0.009659528732299805
-0.009845495223999023,-0.009845376014709473
-0.010036349296569824,-0.010036468505859375
-0.010263919830322266,-0.010263919830322266
-0.010468602180480957,-0.010468721389770508
-0.010682225227355957,-0.010682344436645508
-0.010905861854553223,-0.010905861854553223
-0.01114046573638916,-0.011140584945678711
-0.011386990547180176,-0.011386990547180176
-0.011615633964538574,-0.011615633964538574
-0.004075765609741211,-0.004075765609741211
-0.0043621063232421875,-0.004361987113952637
-0.004662513732910156,-0.004662513732910156
-0.005007743835449219,-0.005007743835449219
-0.0053064823150634766,-0.0053064823150634766
-0.005680680274963379,-0.00568079948425293
-0.006008028984069824,-0.006008148193359375
-0.006410121917724609,-0.006410002708435059
-0.006764531135559082,-0.006764531135559082
-0.007162213325500488,-0.007162213325500488
-0.007602691650390625,-0.007602572441101074
-0.015806198120117188,-0.015806078910827637
-0.01626896858215332,-0.01626896858215332
-0.01668095588684082,-0.01668095588684082
-0.017163634300231934,-0.017163753509521484
-0.017594337463378906,-0.017594337463378906
-0.018063902854919434,-0.018063902854919434
-0.01854121685028076,-0.01854121685028076
-0.01905643939971924,-0.01905643939971924
-0.019517898559570312,-0.01951777935028076
-0.012204527854919434,-0.012204647064208984
-0.012711167335510254,-0.012711167335510254
-0.013256072998046875,-0.013256072998046875
-0.0137786865234375,-0.0137786865234375
-0.014279365539550781,-0.01427924633026123
-0.014819741249084473,-0.014819860458374023
-0.01537013053894043,-0.01537013053894043
-0.02377450466156006,-0.02377462387084961
-0.02431797981262207,-0.02431797981262207
-0.024936914443969727,-0.024936914443969727
-0.02551114559173584,-0.02551114559173584
-0.02616429328918457,-0.02616429328918457
-0.02680683135986328,-0.02680671215057373
-0.019658684730529785,-0.019658684730529785
-0.020316481590270996,-0.020316600799560547
-0.021061182022094727,-0.021061182022094727
-0.021803617477416992,-0.02180349826812744
-0.022545814514160156,-0.022545814514160156
-0.023381471633911133,-0.023381352424621582
-0.032003045082092285,-0.032003164291381836
-0.032909393310546875,-0.032909393310546875
-0.03382277488708496,-0.03382277488708496
-0.0347445011138916,-0.03474438190460205
-0.027954459190368652,-0.027954578399658203
-0.028955936431884766,-0.028955817222595215
-0.03002798557281494,-0.03002798557281494
-0.031169891357421875,-0.031169772148132324
-0.040131449699401855,-0.040131568908691406
-0.04128575325012207,-0.04128563404083252
-0.042502760887145996,-0.042502760887145996
-0.0359349250793457,-0.03593480587005615
-0.03723156452178955,-0.0372316837310791
-0.03848135471343994,-0.03848147392272949
-0.047609567642211914,-0.04760944843292236
-0.04885828495025635,-0.0488584041595459
-0.05014848709106445,-0.05014848709106445
-0.04356038570404053,-0.04356050491333008
-0.04470062255859375,-0.0447005033493042
-0.04579639434814453,-0.04579627513885498
-0.046823740005493164,-0.04682362079620361
-0.05547618865966797,-0.05547606945037842
-0.0562208890914917,-0.0562208890914917
-0.05674636363983154,-0.05674636363983154
-0.05704832077026367,-0.05704820156097412
-0.05706071853637695,-0.0570605993270874
-0.05680859088897705,-0.0568087100982666
-0.056256651878356934,-0.056256771087646484
-0.05531191825866699,-0.05531179904937744
-0.04613518714904785,-0.04613518714904785
-0.04439270496368408,-0.04439270496368408
-0.050043582916259766,-0.050043463706970215
-0.0474931001663208,-0.0474931001663208
-0.03669261932373047,-0.03669250011444092
-0.04110407829284668,-0.04110395908355713
-0.029607534408569336,-0.029607534408569336
-0.03338134288787842,-0.03338146209716797
-0.021328091621398926,-0.021328091621398926
-0.0247347354888916,-0.0247347354888916
-0.012452840805053711,-0.01245272159576416
-0.015711665153503418,-0.015711665153503418
-0.011263728141784668,-0.011263728141784668
9.502172470092773E-4,9.500980377197266E-4
-0.0026537179946899414,-0.0026537179946899414
0.009159445762634277,0.009159445762634277
0.005103945732116699,0.005103945732116699
0.016402721405029297,0.016402721405029297
0.011786699295043945,0.011786818504333496
0.014682412147521973,0.014682412147521973
0.02505481243133545,0.02505481243133545
0.019528627395629883,0.019528746604919434
0.02154695987701416,0.02154695987701416
0.023215293884277344,0.023215413093566895
0.03248119354248047,0.03248131275177002
0.03364264965057373,0.03364253044128418
0.03455913066864014,0.03455913066864014
0.02743542194366455,0.02743542194366455
0.02788388729095459,0.02788388729095459
0.02820146083831787,0.02820146083831787
0.02828371524810791,0.02828359603881836
0.028269648551940918,0.028269529342651367
0.028084158897399902,0.02808403968811035
0.027773261070251465,0.027773141860961914
0.0273514986038208,0.0273514986038208
0.034645676612854004,0.034645676612854004
0.034014105796813965,0.034014105796813965
0.033342719078063965,0.033342599868774414
0.03261208534240723,0.03261220455169678
0.03186309337615967,0.03186297416687012
0.0232316255569458,0.02323150634765625
0.02238178253173828,0.022381901741027832
0.02147841453552246,0.02147853374481201
0.020589351654052734,0.020589351654052734
0.019720792770385742,0.019720911979675293
0.026599526405334473,0.026599526405334473
0.025727272033691406,0.025727391242980957
0.024798989295959473,0.024798870086669922
0.023940086364746094,0.023940086364746094
0.015218496322631836,0.015218496322631836
0.014383912086486816,0.014383912086486816
0.01353442668914795,0.013534307479858398
0.012701869010925293,0.012701869010925293
0.011856913566589355,0.011856913566589355
0.01890397071838379,0.01890397071838379
0.018095970153808594,0.018095970153808594
0.017367243766784668,0.017367243766784668
0.01659548282623291,0.01659548282623291
0.015902400016784668,0.015902280807495117
0.007352590560913086,0.007352709770202637
0.006691455841064453,0.006691455841064453
0.0060138702392578125,0.006013989448547363
0.005348920822143555,0.005348920822143555
0.004664778709411621,0.00466465950012207
0.0040209293365478516,0.0040209293365478516
0.011198163032531738,0.011198163032531738
0.01060020923614502,0.01060020923614502
0.009946823120117188,0.009946823120117188
0.009327888488769531,0.009328007698059082
0.008742094039916992,0.008742213249206543
0.008127093315124512,0.008126974105834961
-3.0040740966796875E-4,-3.0028820037841797E-4
-9.464025497436523E-4,-9.464025497436523E-4
-0.0015631914138793945,-0.0015633106231689453
-0.0021516084671020508,-0.0021517276763916016
-0.0027734041213989258,-0.0027735233306884766
-0.0034292936325073242,-0.0034292936325073242
0.003784656524658203,0.003784656524658203
0.0031516551971435547,0.0031517744064331055
0.0025151968002319336,0.002515077590942383
0.0018754005432128906,0.0018755197525024414
0.0012322664260864258,0.0012322664260864258
5.857944488525391E-4,5.859136581420898E-4
-0.007906675338745117,-0.007906556129455566
-0.008558869361877441,-0.008558988571166992
-0.00918269157409668,-0.009182572364807129
-0.00986933708190918,-0.009869217872619629
-0.010496258735656738,-0.010496377944946289
-0.011154890060424805,-0.011154890060424805
-0.0040323734283447266,-0.0040323734283447266
-0.004661917686462402,-0.004662036895751953
-0.005353093147277832,-0.005353093147277832
-0.006014704704284668,-0.006014823913574219
-0.006646871566772461,-0.00664675235748291
-0.007310748100280762,-0.0073108673095703125
-0.015819191932678223,-0.015819191932678223
-0.016486763954162598,-0.016486763954162598
-0.017157673835754395,-0.017157673835754395
-0.017832636833190918,-0.017832636833190918
-0.018482327461242676,-0.018482327461242676
-0.019199848175048828,-0.019199728965759277
-0.012052416801452637,-0.012052416801452637
-0.012788891792297363,-0.012789011001586914
-0.013476133346557617,-0.013476133346557617
-0.014207243919372559,-0.014207243919372559
-0.01495361328125,-0.01495361328125
-0.023560404777526855,-0.023560523986816406
-0.024312734603881836,-0.024312615394592285
-0.025147318840026855,-0.025147438049316406
-0.025974273681640625,-0.025974273681640625
-0.026826024055480957,-0.026826024055480957
-0.019861221313476562,-0.01986110210418701
-0.02076733112335205,-0.0207674503326416
-0.021732568740844727,-0.021732449531555176
-0.022666215896606445,-0.022666096687316895
-0.03150308132171631,-0.03150308132171631
-0.03249549865722656,-0.03249549865722656
-0.0335766077041626,-0.03357672691345215
-0.03462255001068115,-0.0346226692199707
-0.02790999412536621,-0.02790999412536621
-0.02906060218811035,-0.02906060218811035
-0.030196428298950195,-0.030196428298950195
-0.03912353515625,-0.03912341594696045
-0.040270328521728516,-0.040270328521728516
-0.041408658027648926,-0.04140877723693848
-0.042526841163635254,-0.042526841163635254
-0.03582906723022461,-0.03582906723022461
-0.036832571029663086,-0.036832451820373535
-0.03779804706573486,-0.037798166275024414
-0.038704514503479004,-0.038704514503479004
-0.0472790002822876,-0.0472790002822876
-0.04786980152130127,-0.04786980152130127
-0.04835188388824463,-0.04835200309753418
-0.04857134819030762,-0.048571228981018066
-0.04861652851104736,-0.04861652851104736
-0.04833102226257324,-0.04833090305328369
-0.047803401947021484,-0.047803282737731934
-0.04691016674041748,-0.04691016674041748
-0.037810325622558594,-0.037810325622558594
-0.03619682788848877,-0.03619694709777832
-0.0419621467590332,-0.0419621467590332
-0.03947579860687256,-0.03947591781616211
-0.028804421424865723,-0.028804421424865723
-0.033373236656188965,-0.033373355865478516
-0.021963119506835938,-0.021963000297546387
-0.025867223739624023,-0.025867223739624023
-0.013920307159423828,-0.013920187950134277
-0.017374157905578613,-0.017374157905578613
-0.0050781965255737305,-0.005078315734863281
-0.008323431015014648,-0.008323431015014648
-0.003804326057434082,-0.003804445266723633
0.008411884307861328,0.008411884307861328
0.0049190521240234375,0.0049190521240234375
0.01682448387145996,0.01682448387145996
0.012836575508117676,0.012836456298828125
0.024264812469482422,0.024264812469482422
0.019713759422302246,0.019713759422302246
0.0226975679397583,0.0226975679397583
0.03320884704589844,0.03320884704589844
0.027747750282287598,0.027747750282287598
0.02978694438934326,0.02978682518005371
0.039304494857788086,0.03930461406707764
0.0407792329788208,0.0407792329788208
0.041916728019714355,0.041916728019714355
0.04285573959350586,0.04285585880279541
0.03571045398712158,0.03571045398712158
0.036124348640441895,0.036124348640441895
0.03636491298675537,0.03636479377746582
0.036450743675231934,0.036450743675231934
0.03630852699279785,0.03630852699279785
0.03607833385467529,0.03607821464538574
0.03568565845489502,0.03568553924560547
0.035146355628967285,0.035146355628967285
0.04234910011291504,0.04234921932220459
0.041652560234069824,0.04165244102478027
0.04088234901428223,0.04088234901428223
0.040081143379211426,0.040081024169921875
0.039199233055114746,0.039199113845825195
0.030464887619018555,0.030465006828308105
0.029512763023376465,0.029512763023376465
0.02853870391845703,0.02853870391845703
0.027520060539245605,0.027520060539245605
0.034367918968200684,0.03436779975891113
0.0333409309387207,0.0333409309387207
0.0323793888092041,0.0323793888092041
0.03136563301086426,0.03136575222015381
0.0225827693939209,0.0225827693939209
0.021628975868225098,0.021628856658935547
0.020725250244140625,0.020725250244140625
0.019812703132629395,0.019812703132629395
0.026736140251159668,0.026736021041870117
0.025841593742370605,0.025841593742370605
0.025034546852111816,0.025034546852111816
0.024193406105041504,0.024193406105041504
0.02344048023223877,0.02344036102294922
0.014871358871459961,0.014871478080749512
0.014140844345092773,0.014140844345092773
0.013435959815979004,0.013435840606689453
0.012725234031677246,0.012725114822387695
0.012099266052246094,0.012099385261535645
0.01924741268157959,0.01924729347229004
0.018634796142578125,0.018634796142578125
0.01807272434234619,0.01807272434234619
0.01749873161315918,0.01749885082244873
0.01694178581237793,0.01694178581237793
0.01640009880065918,0.01640009880065918
0.015871882438659668,0.015871763229370117
0.007543087005615234,0.007543087005615234
0.007007122039794922,0.007007122039794922
0.006541609764099121,0.006541609764099121
0.006054043769836426,0.006053924560546875
0.005543231964111328,0.005543351173400879
0.005099892616271973,0.005099773406982422
0.004601120948791504,0.004601120948791504
0.004137873649597168,0.004137873649597168
0.011491537094116211,0.011491537094116211
0.011036872863769531,0.011036872863769531
0.010586142539978027,0.010586023330688477
0.01016998291015625,0.01016998291015625
0.009697198867797852,0.009697198867797852
0.009290218353271484,0.009290218353271484
0.0088576078414917,0.0088576078414917
0.0084306001663208,0.00843048095703125
0.00800943374633789,0.00800943374633789
-2.480745315551758E-4,-2.4819374084472656E-4
-6.552934646606445E-4,-6.554126739501953E-4
-0.0010237693786621094,-0.0010237693786621094
-0.0014442205429077148,-0.0014442205429077148
-0.0017936229705810547,-0.001793503761291504
-0.0021631717681884766,-0.0021631717681884766
-0.002521514892578125,-0.002521514892578125
-0.0028684139251708984,-0.0028682947158813477
-0.003203272819519043,-0.003203272819519043
-0.0035257339477539062,-0.0035256147384643555
-0.0038355588912963867,-0.0038356781005859375
0.003649592399597168,0.003649473190307617
0.0033960342407226562,0.003396153450012207
0.0031245946884155273,0.0031245946884155273
0.0028350353240966797,0.0028350353240966797
0.00258791446685791,0.0025877952575683594
0.002382516860961914,0.002382636070251465
0.002126455307006836,0.002126455307006836
0.0019106864929199219,0.0019108057022094727
0.0017037391662597656,0.0017038583755493164
0.0015349388122558594,0.0015349388122558594
0.0013115406036376953,0.001311659812927246
0.0011237859725952148,0.001123666763305664
9.398460388183594E-4,9.399652481079102E-4
7.584095001220703E-4,7.585287094116211E-4
5.776882171630859E-4,5.778074264526367E-4
3.9649009704589844E-4,3.9649009704589844E-4
2.44140625E-4,2.44140625E-4
2.753734588623047E-5,2.753734588623047E-5
-0.007975220680236816,-0.007975220680236816
-0.0081406831741333,-0.0081406831741333
-0.008373737335205078,-0.008373618125915527
-0.008584022521972656,-0.008584022521972656
-0.00880289077758789,-0.00880277156829834
-0.009000658988952637,-0.009000778198242188
-0.009238839149475098,-0.009238839149475098
-0.009487628936767578,-0.009487509727478027
-0.009777426719665527,-0.009777545928955078
-0.010047554969787598,-0.010047554969787598
-0.010328531265258789,-0.010328412055969238
-0.01062023639678955,-0.01062023639678955
-0.010892033576965332,-0.010892033576965332
-0.01123511791229248,-0.011235237121582031
-0.011526942253112793,-0.011527061462402344
-0.004045963287353516,-0.004045844078063965
-0.004385590553283691,-0.004385590553283691
-0.004763364791870117,-0.004763364791870117
-0.0050868988037109375,-0.0050868988037109375
-0.005477547645568848,-0.0054776668548583984
-0.005843162536621094,-0.005843162536621094
-0.00618290901184082,-0.00618290901184082
-0.006557106971740723,-0.0065572261810302734
-0.006965041160583496,-0.006965041160583496
-0.0073146820068359375,-0.007314562797546387
-0.007727384567260742,-0.007727384567260742
-0.01589345932006836,-0.01589334011077881
-0.01630985736846924,-0.01630985736846924
-0.016697287559509277,-0.016697287559509277
-0.017055869102478027,-0.017055869102478027
-0.01744711399078369,-0.017447233200073242
-0.017840981483459473,-0.017840981483459473
-0.018237948417663574,-0.018237948417663574
-0.0186387300491333,-0.0186387300491333
-0.01907479763031006,-0.01907479763031006
-0.019455671310424805,-0.019455552101135254
-0.0120924711227417,-0.01209259033203125
-0.012520313262939453,-0.012520313262939453
